Mnemonic:  EPS_PDAN_V_BAT
Conversion:  Default (EU)
Units:  Volts
Stream:  az1_rt1@bkusvr2
X Time,Y Value,Type,Status,Count
2024-Aug-30-11:00:00.000,34.4287777169545,Arch-hour/Average, ,-,
2024-Aug-30-12:00:00.000,34.4287777169545,Arch-hour/Average, ,-,
2024-Aug-30-12:00:00.000,34.4307224824693,Arch-hour/Average, ,-,
2024-Aug-30-13:00:00.000,34.4307224824693,Arch-hour/Average, ,-,
2024-Aug-30-13:00:00.000,34.4450162145827,Arch-hour/Average, ,-,
2024-Aug-30-14:00:00.000,34.4450162145827,Arch-hour/Average, ,-,
2024-Aug-30-14:00:00.000,34.4506667592790,Arch-hour/Average, ,-,
2024-Aug-30-15:00:00.000,34.4506667592790,Arch-hour/Average, ,-,
2024-Aug-30-15:00:00.000,34.4543725744883,Arch-hour/Average, ,-,
2024-Aug-30-16:00:00.000,34.4543725744883,Arch-hour/Average, ,-,
2024-Aug-30-16:00:00.000,34.4688499948713,Arch-hour/Average, ,-,
2024-Aug-30-17:00:00.000,34.4688499948713,Arch-hour/Average, ,-,
2024-Aug-30-17:00:00.000,34.4646364000109,Arch-hour/Average, ,-,
2024-Aug-30-18:00:00.000,34.4646364000109,Arch-hour/Average, ,-,
2024-Aug-30-18:00:00.000,34.4643739349059,Arch-hour/Average, ,-,
2024-Aug-30-19:00:00.000,34.4643739349059,Arch-hour/Average, ,-,
2024-Aug-30-19:00:00.000,34.4675427860684,Arch-hour/Average, ,-,
2024-Aug-30-20:00:00.000,34.4675427860684,Arch-hour/Average, ,-,
2024-Aug-30-20:00:00.000,34.3794837289976,Arch-hour/Average, ,-,
2024-Aug-30-21:00:00.000,34.3794837289976,Arch-hour/Average, ,-,
2024-Aug-30-21:00:00.000,34.1525527812816,Arch-hour/Average, ,-,
2024-Aug-30-22:00:00.000,34.1525527812816,Arch-hour/Average, ,-,
2024-Aug-30-22:00:00.000,34.3978390136628,Arch-hour/Average, ,-,
2024-Aug-30-23:00:00.000,34.3978390136628,Arch-hour/Average, ,-,
2024-Aug-30-23:00:00.000,34.7828464715275,Arch-hour/Average, ,-,
2024-Aug-31-00:00:00.000,34.7828464715275,Arch-hour/Average, ,-,
2024-Aug-31-00:00:00.000,35.0690125131336,Arch-hour/Average, ,-,Arch-hour/Average SB
2024-Aug-31-01:00:00.000,35.0690125131336,Arch-hour/Average, ,-,
2024-Aug-31-01:00:00.000,35.3114583700675,Arch-hour/Average, ,-,
2024-Aug-31-02:00:00.000,35.3114583700675,Arch-hour/Average, ,-,
2024-Aug-31-02:00:00.000,35.5517171977479,Arch-hour/Average, ,-,
2024-Aug-31-03:00:00.000,35.5517171977479,Arch-hour/Average, ,-,
2024-Aug-31-03:00:00.000,35.7984398377972,Arch-hour/Average, ,-,
2024-Aug-31-04:00:00.000,35.7984398377972,Arch-hour/Average, ,-,
2024-Aug-31-04:00:00.000,36.0642434466327,Arch-hour/Average, ,-,
2024-Aug-31-05:00:00.000,36.0642434466327,Arch-hour/Average, ,-,
2024-Aug-31-05:00:00.000,36.2888386705187,Arch-hour/Average, ,-,
2024-Aug-31-06:00:00.000,36.2888386705187,Arch-hour/Average, ,-,
2024-Aug-31-06:00:00.000,36.2943800796697,Arch-hour/Average, ,-,
2024-Aug-31-07:00:00.000,36.2943800796697,Arch-hour/Average, ,-,
2024-Aug-31-07:00:00.000,36.2792546708989,Arch-hour/Average, ,-,
2024-Aug-31-08:00:00.000,36.2792546708989,Arch-hour/Average, ,-,
2024-Aug-31-08:00:00.000,36.2751574290093,Arch-hour/Average, ,-,
2024-Aug-31-09:00:00.000,36.2751574290093,Arch-hour/Average, ,-,
2024-Aug-31-09:00:00.000,36.2714104281531,Arch-hour/Average, ,-,
2024-Aug-31-10:00:00.000,36.2714104281531,Arch-hour/Average, ,-,
2024-Aug-31-10:00:00.000,36.2750947772132,Arch-hour/Average, ,-,
2024-Aug-31-11:00:00.000,36.2750947772132,Arch-hour/Average, ,-,
2024-Aug-31-11:00:00.000,36.2811881340875,Arch-hour/Average, ,-,
2024-Aug-31-12:00:00.000,36.2811881340875,Arch-hour/Average, ,-,
2024-Aug-31-12:00:00.000,36.2762613010406,Arch-hour/Average, ,-,
2024-Aug-31-13:00:00.000,36.2762613010406,Arch-hour/Average, ,-,
2024-Aug-31-13:00:00.000,36.2900472672780,Arch-hour/Average, ,-,
2024-Aug-31-14:00:00.000,36.2900472672780,Arch-hour/Average, ,-,
2024-Aug-31-14:00:00.000,36.2908578046163,Arch-hour/Average, ,-,
2024-Aug-31-15:00:00.000,36.2908578046163,Arch-hour/Average, ,-,
2024-Aug-31-15:00:00.000,36.3000410673353,Arch-hour/Average, ,-,
2024-Aug-31-16:00:00.000,36.3000410673353,Arch-hour/Average, ,-,
2024-Aug-31-16:00:00.000,36.3112951926835,Arch-hour/Average, ,-,
2024-Aug-31-17:00:00.000,36.3112951926835,Arch-hour/Average, ,-,
2024-Aug-31-17:00:00.000,36.3124548106723,Arch-hour/Average, ,-,
2024-Aug-31-18:00:00.000,36.3124548106723,Arch-hour/Average, ,-,
2024-Aug-31-18:00:00.000,36.3076367254112,Arch-hour/Average, ,-,
2024-Aug-31-19:00:00.000,36.3076367254112,Arch-hour/Average, ,-,
2024-Aug-31-19:00:00.000,36.3101753065321,Arch-hour/Average, ,-,
2024-Aug-31-20:00:00.000,36.3101753065321,Arch-hour/Average, ,-,
2024-Aug-31-20:00:00.000,36.0615575792786,Arch-hour/Average, ,-,
2024-Aug-31-21:00:00.000,36.0615575792786,Arch-hour/Average, ,-,
2024-Aug-31-21:00:00.000,35.4617160325343,Arch-hour/Average, ,-,
2024-Aug-31-22:00:00.000,35.4617160325343,Arch-hour/Average, ,-,
2024-Aug-31-22:00:00.000,35.7104550156955,Arch-hour/Average, ,-,
2024-Aug-31-23:00:00.000,35.7104550156955,Arch-hour/Average, ,-,
2024-Aug-31-23:00:00.000,36.0303143414156,Arch-hour/Average, ,-,
2024-Sep-01-00:00:00.000,36.0303143414156,Arch-hour/Average, ,-,
2024-Sep-01-00:00:00.000,36.3053280357078,Arch-hour/Average, ,-,Arch-hour/Average SB
2024-Sep-01-01:00:00.000,36.3053280357078,Arch-hour/Average, ,-,
2024-Sep-01-01:00:00.000,36.3259461076292,Arch-hour/Average, ,-,
2024-Sep-01-02:00:00.000,36.3259461076292,Arch-hour/Average, ,-,
2024-Sep-01-02:00:00.000,36.3158459370931,Arch-hour/Average, ,-,
2024-Sep-01-03:00:00.000,36.3158459370931,Arch-hour/Average, ,-,
2024-Sep-01-03:00:00.000,36.2685633635263,Arch-hour/Average, ,-,
2024-Sep-01-04:00:00.000,36.2685633635263,Arch-hour/Average, ,-,
2024-Sep-01-04:00:00.000,36.2800321886275,Arch-hour/Average, ,-,
2024-Sep-01-05:00:00.000,36.2800321886275,Arch-hour/Average, ,-,
2024-Sep-01-05:00:00.000,36.3032176102532,Arch-hour/Average, ,-,
2024-Sep-01-06:00:00.000,36.3032176102532,Arch-hour/Average, ,-,
2024-Sep-01-06:00:00.000,36.2880087144263,Arch-hour/Average, ,-,
2024-Sep-01-07:00:00.000,36.2880087144263,Arch-hour/Average, ,-,
2024-Sep-01-07:00:00.000,36.2829924318526,Arch-hour/Average, ,-,
2024-Sep-01-08:00:00.000,36.2829924318526,Arch-hour/Average, ,-,
2024-Sep-01-08:00:00.000,36.2741982301076,Arch-hour/Average, ,-,
2024-Sep-01-09:00:00.000,36.2741982301076,Arch-hour/Average, ,-,
2024-Sep-01-09:00:00.000,36.2774390792847,Arch-hour/Average, ,-,
2024-Sep-01-10:00:00.000,36.2774390792847,Arch-hour/Average, ,-,
2024-Sep-01-10:00:00.000,36.2682344330682,Arch-hour/Average, ,-,
2024-Sep-01-11:00:00.000,36.2682344330682,Arch-hour/Average, ,-,
2024-Sep-01-11:00:00.000,36.2695955848694,Arch-hour/Average, ,-,
2024-Sep-01-12:00:00.000,36.2695955848694,Arch-hour/Average, ,-,
2024-Sep-01-12:00:00.000,36.2828302966224,Arch-hour/Average, ,-,
2024-Sep-01-13:00:00.000,36.2828302966224,Arch-hour/Average, ,-,
2024-Sep-01-13:00:00.000,36.2804211288028,Arch-hour/Average, ,-,
2024-Sep-01-14:00:00.000,36.2804211288028,Arch-hour/Average, ,-,
2024-Sep-01-14:00:00.000,36.2966053930918,Arch-hour/Average, ,-,
2024-Sep-01-15:00:00.000,36.2966053930918,Arch-hour/Average, ,-,
2024-Sep-01-15:00:00.000,36.2991121302711,Arch-hour/Average, ,-,
2024-Sep-01-16:00:00.000,36.2991121302711,Arch-hour/Average, ,-,
2024-Sep-01-16:00:00.000,36.3073985650804,Arch-hour/Average, ,-,
2024-Sep-01-17:00:00.000,36.3073985650804,Arch-hour/Average, ,-,
2024-Sep-01-17:00:00.000,36.3099591297574,Arch-hour/Average, ,-,
2024-Sep-01-18:00:00.000,36.3099591297574,Arch-hour/Average, ,-,
2024-Sep-01-18:00:00.000,36.3143130339919,Arch-hour/Average, ,-,
2024-Sep-01-19:00:00.000,36.3143130339919,Arch-hour/Average, ,-,
2024-Sep-01-19:00:00.000,36.3038135130583,Arch-hour/Average, ,-,
2024-Sep-01-20:00:00.000,36.3038135130583,Arch-hour/Average, ,-,
2024-Sep-01-20:00:00.000,35.9707730253243,Arch-hour/Average, ,-,
2024-Sep-01-21:00:00.000,35.9707730253243,Arch-hour/Average, ,-,
2024-Sep-01-21:00:00.000,35.2005869660554,Arch-hour/Average, ,-,
2024-Sep-01-22:00:00.000,35.2005869660554,Arch-hour/Average, ,-,
2024-Sep-01-22:00:00.000,35.4648928022973,Arch-hour/Average, ,-,
2024-Sep-01-23:00:00.000,35.4648928022973,Arch-hour/Average, ,-,
2024-Sep-01-23:00:00.000,35.7542443923008,Arch-hour/Average, ,-,
2024-Sep-02-00:00:00.000,35.7542443923008,Arch-hour/Average, ,-,
2024-Sep-02-00:00:00.000,36.0403314858623,Arch-hour/Average, ,-,Arch-hour/Average SB
2024-Sep-02-01:00:00.000,36.0403314858623,Arch-hour/Average, ,-,
2024-Sep-02-01:00:00.000,36.3070523070535,Arch-hour/Average, ,-,
2024-Sep-02-02:00:00.000,36.3070523070535,Arch-hour/Average, ,-,
2024-Sep-02-02:00:00.000,36.3178577157420,Arch-hour/Average, ,-,
2024-Sep-02-03:00:00.000,36.3178577157420,Arch-hour/Average, ,-,
2024-Sep-02-03:00:00.000,36.2588316195212,Arch-hour/Average, ,-,
2024-Sep-02-04:00:00.000,36.2588316195212,Arch-hour/Average, ,-,
2024-Sep-02-04:00:00.000,36.2845489991934,Arch-hour/Average, ,-,
2024-Sep-02-05:00:00.000,36.2845489991934,Arch-hour/Average, ,-,
2024-Sep-02-05:00:00.000,36.2956584848362,Arch-hour/Average, ,-,
2024-Sep-02-06:00:00.000,36.2956584848362,Arch-hour/Average, ,-,
2024-Sep-02-06:00:00.000,36.2868068601070,Arch-hour/Average, ,-,
2024-Sep-02-07:00:00.000,36.2868068601070,Arch-hour/Average, ,-,
2024-Sep-02-07:00:00.000,36.2793948321872,Arch-hour/Average, ,-,
2024-Sep-02-08:00:00.000,36.2793948321872,Arch-hour/Average, ,-,
2024-Sep-02-08:00:00.000,36.2657278294033,Arch-hour/Average, ,-,
2024-Sep-02-09:00:00.000,36.2657278294033,Arch-hour/Average, ,-,
2024-Sep-02-09:00:00.000,36.2722964710659,Arch-hour/Average, ,-,
2024-Sep-02-10:00:00.000,36.2722964710659,Arch-hour/Average, ,-,
2024-Sep-02-10:00:00.000,36.2713673898909,Arch-hour/Average, ,-,
2024-Sep-02-11:00:00.000,36.2713673898909,Arch-hour/Average, ,-,
2024-Sep-02-11:00:00.000,36.2734960036808,Arch-hour/Average, ,-,
2024-Sep-02-12:00:00.000,36.2734960036808,Arch-hour/Average, ,-,
2024-Sep-02-12:00:00.000,36.2740251954397,Arch-hour/Average, ,-,
2024-Sep-02-13:00:00.000,36.2740251954397,Arch-hour/Average, ,-,
2024-Sep-02-13:00:00.000,36.2885132853190,Arch-hour/Average, ,-,
2024-Sep-02-14:00:00.000,36.2885132853190,Arch-hour/Average, ,-,
2024-Sep-02-14:00:00.000,36.2871304459042,Arch-hour/Average, ,-,
2024-Sep-02-15:00:00.000,36.2871304459042,Arch-hour/Average, ,-,
2024-Sep-02-15:00:00.000,36.3007001484765,Arch-hour/Average, ,-,
2024-Sep-02-16:00:00.000,36.3007001484765,Arch-hour/Average, ,-,
2024-Sep-02-16:00:00.000,36.3117849731445,Arch-hour/Average, ,-,
2024-Sep-02-17:00:00.000,36.3117849731445,Arch-hour/Average, ,-,
2024-Sep-02-17:00:00.000,36.3107803747389,Arch-hour/Average, ,-,
2024-Sep-02-18:00:00.000,36.3107803747389,Arch-hour/Average, ,-,
2024-Sep-02-18:00:00.000,36.3097921574655,Arch-hour/Average, ,-,
2024-Sep-02-19:00:00.000,36.3097921574655,Arch-hour/Average, ,-,
2024-Sep-02-19:00:00.000,36.3090402435986,Arch-hour/Average, ,-,
2024-Sep-02-20:00:00.000,36.3090402435986,Arch-hour/Average, ,-,
2024-Sep-02-20:00:00.000,35.8799265815784,Arch-hour/Average, ,-,
2024-Sep-02-21:00:00.000,35.8799265815784,Arch-hour/Average, ,-,
2024-Sep-02-21:00:00.000,34.9921150640794,Arch-hour/Average, ,-,
2024-Sep-02-22:00:00.000,34.9921150640794,Arch-hour/Average, ,-,
2024-Sep-02-22:00:00.000,35.2888191786262,Arch-hour/Average, ,-,
2024-Sep-02-23:00:00.000,35.2888191786262,Arch-hour/Average, ,-,
2024-Sep-02-23:00:00.000,35.5767703274204,Arch-hour/Average, ,-,
2024-Sep-03-00:00:00.000,35.5767703274204,Arch-hour/Average, ,-,
2024-Sep-03-00:00:00.000,35.8390335205455,Arch-hour/Average, ,-,Arch-hour/Average SB
2024-Sep-03-01:00:00.000,35.8390335205455,Arch-hour/Average, ,-,
2024-Sep-03-01:00:00.000,36.1321492079747,Arch-hour/Average, ,-,
2024-Sep-03-02:00:00.000,36.1321492079747,Arch-hour/Average, ,-,
2024-Sep-03-02:00:00.000,36.3345322917420,Arch-hour/Average, ,-,
2024-Sep-03-03:00:00.000,36.3345322917420,Arch-hour/Average, ,-,
2024-Sep-03-03:00:00.000,36.3264553318385,Arch-hour/Average, ,-,
2024-Sep-03-04:00:00.000,36.3264553318385,Arch-hour/Average, ,-,
2024-Sep-03-04:00:00.000,36.3175651741028,Arch-hour/Average, ,-,
2024-Sep-03-05:00:00.000,36.3175651741028,Arch-hour/Average, ,-,
2024-Sep-03-05:00:00.000,36.2957845475939,Arch-hour/Average, ,-,
2024-Sep-03-06:00:00.000,36.2957845475939,Arch-hour/Average, ,-,
2024-Sep-03-06:00:00.000,36.2959434738717,Arch-hour/Average, ,-,
2024-Sep-03-07:00:00.000,36.2959434738717,Arch-hour/Average, ,-,
2024-Sep-03-07:00:00.000,36.2821390342712,Arch-hour/Average, ,-,
2024-Sep-03-08:00:00.000,36.2821390342712,Arch-hour/Average, ,-,
2024-Sep-03-08:00:00.000,36.2748354604509,Arch-hour/Average, ,-,
2024-Sep-03-09:00:00.000,36.2748354604509,Arch-hour/Average, ,-,
2024-Sep-03-09:00:00.000,36.2691632790036,Arch-hour/Average, ,-,
2024-Sep-03-10:00:00.000,36.2691632790036,Arch-hour/Average, ,-,
2024-Sep-03-10:00:00.000,36.2680831209818,Arch-hour/Average, ,-,
2024-Sep-03-11:00:00.000,36.2680831209818,Arch-hour/Average, ,-,
2024-Sep-03-11:00:00.000,36.2760001051105,Arch-hour/Average, ,-,
2024-Sep-03-12:00:00.000,36.2760001051105,Arch-hour/Average, ,-,
2024-Sep-03-12:00:00.000,36.2639848958710,Arch-hour/Average, ,-,
2024-Sep-03-13:00:00.000,36.2639848958710,Arch-hour/Average, ,-,
2024-Sep-03-13:00:00.000,35.1658990572706,Arch-hour/Average, ,-,
2024-Sep-03-14:00:00.000,35.1658990572706,Arch-hour/Average, ,-,
2024-Sep-03-14:00:00.000,35.4776365661621,Arch-hour/Average, ,-,
2024-Sep-03-15:00:00.000,35.4776365661621,Arch-hour/Average, ,-,
2024-Sep-03-15:00:00.000,35.7535241539096,Arch-hour/Average, ,-,
2024-Sep-03-16:00:00.000,35.7535241539096,Arch-hour/Average, ,-,
2024-Sep-03-16:00:00.000,36.0363745578719,Arch-hour/Average, ,-,
2024-Sep-03-17:00:00.000,36.0363745578719,Arch-hour/Average, ,-,
2024-Sep-03-17:00:00.000,36.3038203731584,Arch-hour/Average, ,-,
2024-Sep-03-18:00:00.000,36.3038203731584,Arch-hour/Average, ,-,
2024-Sep-03-18:00:00.000,36.3105201601920,Arch-hour/Average, ,-,
2024-Sep-03-19:00:00.000,36.3105201601920,Arch-hour/Average, ,-,
2024-Sep-03-19:00:00.000,36.3147010134473,Arch-hour/Average, ,-,
2024-Sep-03-20:00:00.000,36.3147010134473,Arch-hour/Average, ,-,
2024-Sep-03-20:00:00.000,35.8099729900596,Arch-hour/Average, ,-,
2024-Sep-03-21:00:00.000,35.8099729900596,Arch-hour/Average, ,-,
2024-Sep-03-21:00:00.000,34.8204246238426,Arch-hour/Average, ,-,
2024-Sep-03-22:00:00.000,34.8204246238426,Arch-hour/Average, ,-,
2024-Sep-03-22:00:00.000,35.1409969499376,Arch-hour/Average, ,-,
2024-Sep-03-23:00:00.000,35.1409969499376,Arch-hour/Average, ,-,
2024-Sep-03-23:00:00.000,35.4239531943239,Arch-hour/Average, ,-,
2024-Sep-04-00:00:00.000,35.4239531943239,Arch-hour/Average, ,-,
2024-Sep-04-00:00:00.000,35.6712128034050,Arch-hour/Average, ,-,Arch-hour/Average SB
2024-Sep-04-01:00:00.000,35.6712128034050,Arch-hour/Average, ,-,
2024-Sep-04-01:00:00.000,35.9406378456398,Arch-hour/Average, ,-,
2024-Sep-04-02:00:00.000,35.9406378456398,Arch-hour/Average, ,-,
2024-Sep-04-02:00:00.000,36.2463917089392,Arch-hour/Average, ,-,
2024-Sep-04-03:00:00.000,36.2463917089392,Arch-hour/Average, ,-,
2024-Sep-04-03:00:00.000,36.3322945761975,Arch-hour/Average, ,-,
2024-Sep-04-04:00:00.000,36.3322945761975,Arch-hour/Average, ,-,
2024-Sep-04-04:00:00.000,36.3180313716490,Arch-hour/Average, ,-,
2024-Sep-04-05:00:00.000,36.3180313716490,Arch-hour/Average, ,-,
2024-Sep-04-05:00:00.000,36.3055296717750,Arch-hour/Average, ,-,
2024-Sep-04-06:00:00.000,36.3055296717750,Arch-hour/Average, ,-,
2024-Sep-04-06:00:00.000,36.2822763747363,Arch-hour/Average, ,-,
2024-Sep-04-07:00:00.000,36.2822763747363,Arch-hour/Average, ,-,
2024-Sep-04-07:00:00.000,36.2775257301331,Arch-hour/Average, ,-,
2024-Sep-04-08:00:00.000,36.2775257301331,Arch-hour/Average, ,-,
2024-Sep-04-08:00:00.000,36.2779146215651,Arch-hour/Average, ,-,
2024-Sep-04-09:00:00.000,36.2779146215651,Arch-hour/Average, ,-,
2024-Sep-04-09:00:00.000,36.2732039864858,Arch-hour/Average, ,-,
2024-Sep-04-10:00:00.000,36.2732039864858,Arch-hour/Average, ,-,
2024-Sep-04-10:00:00.000,36.2700601832072,Arch-hour/Average, ,-,
2024-Sep-04-11:00:00.000,36.2700601832072,Arch-hour/Average, ,-,
2024-Sep-04-11:00:00.000,36.2701248772939,Arch-hour/Average, ,-,
2024-Sep-04-12:00:00.000,36.2701248772939,Arch-hour/Average, ,-,
2024-Sep-04-12:00:00.000,36.2840512455834,Arch-hour/Average, ,-,
2024-Sep-04-13:00:00.000,36.2840512455834,Arch-hour/Average, ,-,
2024-Sep-04-13:00:00.000,36.2793300204807,Arch-hour/Average, ,-,
2024-Sep-04-14:00:00.000,36.2793300204807,Arch-hour/Average, ,-,
2024-Sep-04-14:00:00.000,36.2895072057512,Arch-hour/Average, ,-,
2024-Sep-04-15:00:00.000,36.2895072057512,Arch-hour/Average, ,-,
2024-Sep-04-15:00:00.000,36.3053782314724,Arch-hour/Average, ,-,
2024-Sep-04-16:00:00.000,36.3053782314724,Arch-hour/Average, ,-,
2024-Sep-04-16:00:00.000,36.3057132413652,Arch-hour/Average, ,-,
2024-Sep-04-17:00:00.000,36.3057132413652,Arch-hour/Average, ,-,
2024-Sep-04-17:00:00.000,36.3177056577471,Arch-hour/Average, ,-,
2024-Sep-04-18:00:00.000,36.3177056577471,Arch-hour/Average, ,-,
2024-Sep-04-18:00:00.000,36.3090249916068,Arch-hour/Average, ,-,
2024-Sep-04-19:00:00.000,36.3090249916068,Arch-hour/Average, ,-,
2024-Sep-04-19:00:00.000,36.3070358037624,Arch-hour/Average, ,-,
2024-Sep-04-20:00:00.000,36.3070358037624,Arch-hour/Average, ,-,
2024-Sep-04-20:00:00.000,35.7344242765473,Arch-hour/Average, ,-,
2024-Sep-04-21:00:00.000,35.7344242765473,Arch-hour/Average, ,-,
2024-Sep-04-21:00:00.000,34.6729211032346,Arch-hour/Average, ,-,
2024-Sep-04-22:00:00.000,34.6729211032346,Arch-hour/Average, ,-,
2024-Sep-04-22:00:00.000,35.0113317428400,Arch-hour/Average, ,-,
2024-Sep-04-23:00:00.000,35.0113317428400,Arch-hour/Average, ,-,
2024-Sep-04-23:00:00.000,35.3044403498039,Arch-hour/Average, ,-,
2024-Sep-05-00:00:00.000,35.3044403498039,Arch-hour/Average, ,-,
2024-Sep-05-00:00:00.000,35.5473957047636,Arch-hour/Average, ,-,Arch-hour/Average SB
2024-Sep-05-01:00:00.000,35.5473957047636,Arch-hour/Average, ,-,
2024-Sep-05-01:00:00.000,35.7997069841550,Arch-hour/Average, ,-,
2024-Sep-05-02:00:00.000,35.7997069841550,Arch-hour/Average, ,-,
2024-Sep-05-02:00:00.000,36.0884256751353,Arch-hour/Average, ,-,
2024-Sep-05-03:00:00.000,36.0884256751353,Arch-hour/Average, ,-,
2024-Sep-05-03:00:00.000,36.3230943204150,Arch-hour/Average, ,-,
2024-Sep-05-04:00:00.000,36.3230943204150,Arch-hour/Average, ,-,
2024-Sep-05-04:00:00.000,36.3188208177355,Arch-hour/Average, ,-,
2024-Sep-05-05:00:00.000,36.3188208177355,Arch-hour/Average, ,-,
2024-Sep-05-05:00:00.000,36.3018055579457,Arch-hour/Average, ,-,
2024-Sep-05-06:00:00.000,36.3018055579457,Arch-hour/Average, ,-,
2024-Sep-05-06:00:00.000,36.2966171959145,Arch-hour/Average, ,-,
2024-Sep-05-06:11:59.879,36.2966171959145,Arch-hour/Average, ,-,
2024-Sep-05-07:00:00.000,0.000000000000000,Arch-hour/Average,S,-,
2024-Sep-05-07:00:00.000,0.000000000000000,Arch-hour/Average,S,-,
Mnemonic:  EPS_PDAN_V_BUS
Conversion:  Default (EU)
Units:  Volts
Stream:  az1_rt1@bkusvr2
X Time,Y Value,Type,Status,Count
2024-Aug-26-07:00:00.000,36.5076605150435,Arch-hour/Average,EXS,-,Arch-hour/Average SB
2024-Aug-26-08:00:00.000,36.5076605150435,Arch-hour/Average,EXS,-,
2024-Aug-26-08:00:00.000,36.5071960767110,Arch-hour/Average, ,-,
2024-Aug-26-09:00:00.000,36.5071960767110,Arch-hour/Average, ,-,
2024-Aug-26-09:00:00.000,36.5078549310896,Arch-hour/Average, ,-,
2024-Aug-26-10:00:00.000,36.5078549310896,Arch-hour/Average, ,-,
2024-Aug-26-10:00:00.000,36.5070556651221,Arch-hour/Average, ,-,
2024-Aug-26-11:00:00.000,36.5070556651221,Arch-hour/Average, ,-,
2024-Aug-26-11:00:00.000,36.5069800588820,Arch-hour/Average, ,-,
2024-Aug-26-12:00:00.000,36.5069800588820,Arch-hour/Average, ,-,
2024-Aug-26-12:00:00.000,36.5080277453528,Arch-hour/Average, ,-,
2024-Aug-26-13:00:00.000,36.5080277453528,Arch-hour/Average, ,-,
2024-Aug-26-13:00:00.000,36.5075957096948,Arch-hour/Average, ,-,
2024-Aug-26-14:00:00.000,36.5075957096948,Arch-hour/Average, ,-,
2024-Aug-26-14:00:00.000,36.5081681569417,Arch-hour/Average, ,-,
2024-Aug-26-15:00:00.000,36.5081681569417,Arch-hour/Average, ,-,
2024-Aug-26-15:00:00.000,36.5075525061289,Arch-hour/Average, ,-,
2024-Aug-26-16:00:00.000,36.5075525061289,Arch-hour/Average, ,-,
2024-Aug-26-16:00:00.000,36.5073689121670,Arch-hour/Average, ,-,
2024-Aug-26-17:00:00.000,36.5073689121670,Arch-hour/Average, ,-,
2024-Aug-26-17:00:00.000,36.5090862698025,Arch-hour/Average, ,-,
2024-Aug-26-18:00:00.000,36.5090862698025,Arch-hour/Average, ,-,
2024-Aug-26-18:00:00.000,36.5090011220786,Arch-hour/Average, ,-,
2024-Aug-26-19:00:00.000,36.5090011220786,Arch-hour/Average, ,-,
2024-Aug-26-19:00:00.000,36.5092482927110,Arch-hour/Average, ,-,
2024-Aug-26-20:00:00.000,36.5092482927110,Arch-hour/Average, ,-,
2024-Aug-26-20:00:00.000,36.5094103272756,Arch-hour/Average, ,-,
2024-Aug-26-21:00:00.000,36.5094103272756,Arch-hour/Average, ,-,
2024-Aug-26-21:00:00.000,36.5086650318570,Arch-hour/Average, ,-,
2024-Aug-26-22:00:00.000,36.5086650318570,Arch-hour/Average, ,-,
2024-Aug-26-22:00:00.000,36.5084381951226,Arch-hour/Average, ,-,
2024-Aug-26-23:00:00.000,36.5084381951226,Arch-hour/Average, ,-,
2024-Aug-26-23:00:00.000,36.5088486162821,Arch-hour/Average, ,-,
2024-Aug-27-00:00:00.000,36.5088486162821,Arch-hour/Average, ,-,
2024-Aug-27-00:00:00.000,36.5088054105971,Arch-hour/Average, ,-,Arch-hour/Average SB
2024-Aug-27-01:00:00.000,36.5088054105971,Arch-hour/Average, ,-,
2024-Aug-27-01:00:00.000,36.5090106296539,Arch-hour/Average, ,-,
2024-Aug-27-02:00:00.000,36.5090106296539,Arch-hour/Average, ,-,
2024-Aug-27-02:00:00.000,36.5090322324965,Arch-hour/Average, ,-,
2024-Aug-27-03:00:00.000,36.5090322324965,Arch-hour/Average, ,-,
2024-Aug-27-03:00:00.000,36.5080385462443,Arch-hour/Average, ,-,
2024-Aug-27-04:00:00.000,36.5080385462443,Arch-hour/Average, ,-,
2024-Aug-27-04:00:00.000,36.5091078482734,Arch-hour/Average, ,-,
2024-Aug-27-05:00:00.000,36.5091078482734,Arch-hour/Average, ,-,
2024-Aug-27-05:00:00.000,36.5092158434126,Arch-hour/Average, ,-,
2024-Aug-27-06:00:00.000,36.5092158434126,Arch-hour/Average, ,-,
2024-Aug-27-06:00:00.000,36.5093273553404,Arch-hour/Average, ,-,
2024-Aug-27-07:00:00.000,36.5093273553404,Arch-hour/Average, ,-,
2024-Aug-27-07:00:00.000,36.5092158434126,Arch-hour/Average, ,-,
2024-Aug-27-08:00:00.000,36.5092158434126,Arch-hour/Average, ,-,
2024-Aug-27-08:00:00.000,36.5085785918766,Arch-hour/Average, ,-,
2024-Aug-27-09:00:00.000,36.5085785918766,Arch-hour/Average, ,-,
2024-Aug-27-09:00:00.000,36.5082005596161,Arch-hour/Average, ,-,
2024-Aug-27-10:00:00.000,36.5082005596161,Arch-hour/Average, ,-,
2024-Aug-27-10:00:00.000,36.5085569890340,Arch-hour/Average, ,-,
2024-Aug-27-11:00:00.000,36.5085569890340,Arch-hour/Average, ,-,
2024-Aug-27-11:00:00.000,36.5063644080692,Arch-hour/Average, ,-,
2024-Aug-27-12:00:00.000,36.5063644080692,Arch-hour/Average, ,-,
2024-Aug-27-12:00:00.000,36.5066560321384,Arch-hour/Average, ,-,
2024-Aug-27-13:00:00.000,36.5066560321384,Arch-hour/Average, ,-,
2024-Aug-27-13:00:00.000,36.5074877007802,Arch-hour/Average, ,-,
